Order_ID,Order_Date,Customer_ID,Product,Category,Quantity,Sales,Discount,Profit,Region,City
ORD00579,2025-10-22,CUST0223,Backpack,Bags,4,252.96,0.05,61.65,North,Delhi
ORD00555,2025-10-22,CUST0026,Bookshelf,Furniture,5,562.42,0.2,8.83,East,Patna
ORD00066,2025-10-22,CUST0098,Monitor,Electronics,5,795.44,0.2,3.85,East,Ranchi
ORD00737,2025-10-23,CUST0128,Notebook,Stationery,3,33.74,0.0,8.74,East,Ranchi
ORD00557,2025-10-23,CUST0134,Desk,Furniture,2,500.08,0.0,111.08,East,Patna
ORD00689,2025-10-23,CUST0215,Tablet,Electronics,3,780.42,0.0,291.5,South,Bengaluru
ORD00416,2025-10-23,CUST0167,Headphones,Accessories,3,186.48,0.15,14.09,East,Ranchi
ORD00373,2025-10-23,CUST0161,Pen Set,Stationery,4,30.55,0.05,8.92,North,Jaipur
ORD00642,2025-10-23,CUST0210,Smartphone,Electronics,2,862.76,0.1,136.2,West,Surat
ORD00240,2025-10-23,CUST0059,Pen Set,Stationery,3,20.29,0.2,0.63,North,Lucknow
ORD00268,2025-10-24,CUST0019,Printer,Electronics,4,767.7,0.05,146.14,West,Mumbai
ORD00055,2025-10-24,CUST0156,Backpack,Bags,5,312.25,0.0,105.53,West,Surat
ORD00049,2025-10-25,CUST0247,Printer,Electronics,1,204.33,0.0,66.97,East,Patna
ORD00198,2025-10-25,CUST0189,Bookshelf,Furniture,2,214.54,0.2,42.72,North,Jaipur
ORD00173,2025-10-25,CUST0142,Notebook,Stationery,1,10.39,0.15,1.87,West,Mumbai
ORD00679,2025-10-27,CUST0241,Laptop,Electronics,4,2715.78,0.0,970.53,South,Kochi
ORD00012,2025-10-27,CUST0110,Tablet,Electronics,2,453.5,0.2,72.25,West,Pune
ORD00123,2025-10-28,CUST0077,Bookshelf,Furniture,5,594.6,0.0,113.54,East,Patna
ORD00022,2025-10-29,CUST0057,Smartphone,Electronics,1,386.55,0.05,89.2,South,Chennai
ORD00166,2025-10-29,CUST0103,Backpack,Bags,1,62.53,0.1,16.07,East,Patna
ORD00680,2025-10-30,CUST0230,Pen Set,Stationery,4,30.1,0.05,9.32,South,Kochi
ORD00723,2025-10-30,CUST0111,Desk,Furniture,4,929.42,0.0,201.89,South,Kochi
ORD00278,2025-10-30,CUST0226,Keyboard,Accessories,4,199.6,0.05,45.94,South,Chennai
ORD00745,2025-10-30,CUST0190,Tablet,Electronics,3,880.56,0.0,228.27,West,Ahmedabad
ORD00793,2025-10-30,CUST0243,Notebook,Stationery,3,32.91,0.1,3.71,South,Chennai
ORD00160,2025-10-31,CUST0125,Keyboard,Accessories,3,136.94,0.1,21.96,South,Bengaluru
ORD00768,2025-10-31,CUST0062,Printer,Electronics,2,356.68,0.0,84.2,East,Bhubaneswar
ORD00363,2025-11-01,CUST0019,Printer,Electronics,4,631.02,0.1,126.26,North,Ghaziabad
ORD00304,2025-11-01,CUST0102,Smartphone,Electronics,1,436.49,0.05,95.21,East,Bhubaneswar
ORD00344,2025-11-02,CUST0138,Tablet,Electronics,2,567.85,0.0,155.33,South,Chennai
ORD00141,2025-11-02,CUST0001,Smartphone,Electronics,2,901.92,0.05,163.55,South,Chennai
ORD00905,2025-11-02,CUST0066,Tablet,Electronics,2,437.56,0.2,52.15,West,Surat
ORD00556,2025-11-03,CUST0225,Headphones,Accessories,4,324.61,0.0,117.91,South,Hyderabad
ORD00830,2025-11-03,CUST0191,Pen Set,Stationery,1,7.59,0.05,1.09,South,Bengaluru
ORD00850,2025-11-04,CUST0189,Keyboard,Accessories,3,137.09,0.1,34.01,North,Delhi
ORD00361,2025-11-04,CUST0154,Headphones,Accessories,2,146.62,0.05,43.27,West,Pune
ORD00445,2025-11-04,CUST0206,Keyboard,Accessories,1,53.57,0.1,8.96,East,Kolkata
ORD00920,2025-11-05,CUST0098,Monitor,Electronics,3,692.18,0.0,187.28,North,Jaipur
ORD00002,2025-11-05,CUST0007,Pen Set,Stationery,1,7.35,0.0,2.45,North,Lucknow
ORD00665,2025-11-06,CUST0085,Monitor,Electronics,5,1083.82,0.0,344.14,East,Bhubaneswar
ORD00489,2025-11-06,CUST0247,Headphones,Accessories,5,286.89,0.15,71.5,East,Kolkata
ORD00932,2025-11-06,CUST0067,Printer,Electronics,3,537.06,0.0,195.68,East,Patna
ORD00858,2025-11-06,CUST0174,Smartphone,Electronics,4,1303.7,0.2,234.96,North,Delhi
ORD00222,2025-11-06,CUST0087,Backpack,Bags,5,257.14,0.15,29.72,North,Ghaziabad
ORD00674,2025-11-08,CUST0189,Backpack,Bags,4,256.23,0.0,57.59,East,Patna
ORD00999,2025-11-08,CUST0122,Monitor,Electronics,1,163.11,0.2,-0.9,East,Patna
ORD00234,2025-11-09,CUST0031,Smartphone,Electronics,5,2276.57,0.05,492.1,East,Ranchi
ORD00678,2025-11-10,CUST0236,Keyboard,Accessories,3,155.54,0.05,40.2,East,Ranchi
ORD00940,2025-11-10,CUST0240,Notebook,Stationery,1,10.58,0.1,2.08,East,Patna
ORD00693,2025-11-10,CUST0015,Notebook,Stationery,5,54.27,0.1,8.5,West,Ahmedabad
ORD00537,2025-11-11,CUST0176,Office Chair,Furniture,3,414.07,0.15,88.77,North,Lucknow
ORD00207,2025-11-11,CUST0112,Webcam,Accessories,4,355.42,0.0,70.26,East,Patna
ORD00552,2025-11-11,CUST0154,Laptop,Electronics,2,1015.78,0.15,161.12,South,Kochi
ORD00760,2025-11-11,CUST0165,Headphones,Accessories,1,75.61,0.0,22.21,South,Kochi
ORD00934,2025-11-12,CUST0093,Office Chair,Furniture,5,718.09,0.2,50.54,East,Ranchi
ORD00228,2025-11-12,CUST0108,Office Chair,Furniture,1,172.45,0.0,52.28,South,Chennai
ORD00237,2025-11-12,CUST0190,Office Chair,Furniture,3,442.34,0.15,78.79,South,Chennai
ORD00718,2025-11-12,CUST0067,Smartphone,Electronics,4,1533.07,0.1,400.71,East,Patna
ORD00657,2025-11-13,CUST0070,Headphones,Accessories,2,143.52,0.0,31.88,North,Jaipur
ORD00722,2025-11-14,CUST0063,Desk,Furniture,5,1058.58,0.1,232.08,North,Jaipur
ORD00625,2025-11-14,CUST0062,Office Chair,Furniture,2,368.62,0.0,113.23,North,Lucknow
ORD00133,2025-11-14,CUST0227,Webcam,Accessories,3,263.92,0.0,75.41,West,Surat
ORD00336,2025-11-14,CUST0014,Tablet,Electronics,3,787.43,0.0,166.62,South,Kochi
ORD00380,2025-11-15,CUST0063,Smartphone,Electronics,3,1293.73,0.0,288.63,East,Kolkata
ORD00712,2025-11-15,CUST0144,Bookshelf,Furniture,3,363.28,0.0,129.73,East,Kolkata
ORD00052,2025-11-16,CUST0081,Pen Set,Stationery,4,34.87,0.0,6.83,South,Hyderabad
ORD00652,2025-11-16,CUST0038,Bookshelf,Furniture,3,352.82,0.15,28.82,West,Pune
ORD00116,2025-11-16,CUST0178,Tablet,Electronics,1,266.19,0.1,67.14,East,Bhubaneswar
ORD00462,2025-11-17,CUST0188,Monitor,Electronics,3,526.28,0.15,58.6,West,Mumbai
ORD00096,2025-11-17,CUST0151,Monitor,Electronics,4,912.98,0.0,178.23,West,Ahmedabad
ORD00664,2025-11-17,CUST0176,Headphones,Accessories,4,278.49,0.15,35.22,South,Bengaluru
ORD00936,2025-11-17,CUST0220,Monitor,Electronics,4,654.04,0.2,107.63,North,Ghaziabad
ORD00696,2025-11-17,CUST0204,Bookshelf,Furniture,3,351.12,0.0,131.74,South,Chennai
ORD00221,2025-11-17,CUST0078,Keyboard,Accessories,2,96.03,0.2,15.02,North,Jaipur
ORD00347,2025-11-18,CUST0107,Tablet,Electronics,4,935.86,0.1,159.64,West,Pune
ORD00430,2025-11-18,CUST0038,Monitor,Electronics,4,965.94,0.0,282.95,South,Bengaluru
ORD00807,2025-11-18,CUST0006,Tablet,Electronics,2,468.77,0.1,124.56,West,Mumbai
ORD00091,2025-11-19,CUST0176,Laptop,Electronics,1,637.09,0.0,232.65,West,Surat
ORD00587,2025-11-19,CUST0133,Webcam,Accessories,1,83.67,0.0,29.55,South,Kochi
ORD00777,2025-11-20,CUST0157,Mouse,Accessories,2,46.32,0.15,11.45,South,Kochi
ORD00343,2025-11-20,CUST0110,Smartphone,Electronics,5,1746.23,0.2,82.62,South,Chennai
ORD00878,2025-11-21,CUST0053,Printer,Electronics,4,774.01,0.05,120.4,West,Surat
ORD00459,2025-11-21,CUST0015,Mouse,Accessories,4,116.99,0.05,36.29,South,Bengaluru
ORD00441,2025-11-22,CUST0237,Pen Set,Stationery,3,24.28,0.05,5.86,West,Pune
ORD00727,2025-11-22,CUST0208,Office Chair,Furniture,2,387.88,0.0,77.32,North,Delhi
ORD00078,2025-11-22,CUST0229,Desk,Furniture,4,795.84,0.1,77.68,West,Mumbai
ORD00321,2025-11-23,CUST0235,Pen Set,Stationery,3,20.72,0.2,1.88,East,Kolkata
ORD00293,2025-11-23,CUST0171,Webcam,Accessories,2,143.23,0.15,36.72,South,Bengaluru
ORD00089,2025-11-23,CUST0223,Tablet,Electronics,1,228.11,0.15,11.06,West,Mumbai
ORD00697,2025-11-23,CUST0055,Smartphone,Electronics,4,1740.17,0.0,466.22,South,Kochi
ORD00449,2025-11-24,CUST0084,Printer,Electronics,1,156.08,0.1,14.27,West,Ahmedabad
ORD00593,2025-11-24,CUST0207,Smartphone,Electronics,4,1571.5,0.2,12.47,East,Patna
ORD00565,2025-11-24,CUST0127,Headphones,Accessories,5,408.43,0.0,88.2,East,Patna
ORD00514,2025-11-25,CUST0158,Bookshelf,Furniture,1,100.8,0.2,16.63,East,Kolkata
ORD00894,2025-11-25,CUST0035,Mouse,Accessories,1,24.68,0.2,1.67,East,Kolkata
ORD00187,2025-11-25,CUST0124,Desk,Furniture,2,378.49,0.15,80.15,East,Bhubaneswar
ORD00279,2025-11-26,CUST0172,Webcam,Accessories,5,347.84,0.1,81.6,South,Kochi
ORD00011,2025-11-26,CUST0118,Smartphone,Electronics,2,719.89,0.2,2.76,South,Hyderabad
ORD00855,2025-11-26,CUST0242,Monitor,Electronics,3,556.09,0.2,42.59,East,Ranchi
ORD00891,2025-11-26,CUST0105,Smartphone,Electronics,2,974.86,0.0,247.35,South,Hyderabad
ORD00035,2025-11-27,CUST0077,Pen Set,Stationery,3,22.87,0.0,8.09,West,Pune
ORD00393,2025-11-27,CUST0022,Notebook,Stationery,2,21.05,0.1,3.6,South,Chennai
ORD00595,2025-11-27,CUST0102,Mouse,Accessories,3,69.0,0.2,10.91,South,Hyderabad
ORD00335,2025-11-27,CUST0239,Tablet,Electronics,2,517.66,0.1,81.28,East,Ranchi
ORD00322,2025-11-27,CUST0174,Smartphone,Electronics,3,1389.69,0.0,515.77,North,Ghaziabad
ORD00270,2025-11-27,CUST0247,Office Chair,Furniture,4,758.73,0.0,172.1,North,Jaipur
ORD00505,2025-11-28,CUST0144,Mouse,Accessories,5,125.75,0.2,1.11,East,Kolkata
ORD00765,2025-11-28,CUST0024,Backpack,Bags,3,159.89,0.1,14.32,West,Ahmedabad
ORD00368,2025-11-29,CUST0175,Desk,Furniture,5,1115.09,0.05,238.45,South,Chennai
ORD00314,2025-11-30,CUST0250,Notebook,Stationery,4,44.97,0.05,7.83,East,Patna
ORD00231,2025-12-01,CUST0173,Monitor,Electronics,1,210.38,0.0,54.8,South,Hyderabad
ORD00994,2025-12-01,CUST0249,Pen Set,Stationery,1,7.86,0.1,1.36,East,Kolkata
ORD00922,2025-12-01,CUST0040,Notebook,Stationery,4,41.34,0.1,5.95,South,Chennai
ORD00341,2025-12-01,CUST0193,Notebook,Stationery,5,65.88,0.0,23.69,North,Lucknow
ORD00752,2025-12-02,CUST0150,Mouse,Accessories,3,81.52,0.05,26.63,East,Patna
ORD00651,2025-12-02,CUST0007,Smartphone,Electronics,3,1203.11,0.05,330.66,East,Ranchi
ORD00169,2025-12-02,CUST0020,Smartphone,Electronics,2,918.43,0.0,209.36,South,Hyderabad
ORD00329,2025-12-03,CUST0111,Desk,Furniture,2,443.21,0.1,119.53,East,Ranchi
ORD00633,2025-12-03,CUST0064,Monitor,Electronics,2,365.42,0.15,82.27,North,Delhi
ORD00756,2025-12-03,CUST0196,Backpack,Bags,1,69.63,0.0,24.65,South,Bengaluru
ORD00370,2025-12-03,CUST0190,Pen Set,Stationery,4,27.79,0.15,5.5,East,Kolkata
ORD00156,2025-12-03,CUST0103,Webcam,Accessories,3,238.75,0.0,83.88,West,Ahmedabad
ORD00127,2025-12-04,CUST0175,Bookshelf,Furniture,2,195.11,0.2,31.68,South,Hyderabad
ORD00710,2025-12-04,CUST0191,Pen Set,Stationery,3,23.28,0.1,6.71,North,Delhi
ORD00658,2025-12-04,CUST0093,Laptop,Electronics,1,603.76,0.1,98.88,East,Kolkata
ORD00491,2025-12-04,CUST0057,Office Chair,Furniture,3,427.9,0.2,85.86,West,Surat
ORD00125,2025-12-04,CUST0102,Monitor,Electronics,5,1147.97,0.05,327.42,East,Patna
ORD00422,2025-12-05,CUST0161,Office Chair,Furniture,3,532.18,0.0,170.88,South,Bengaluru
ORD00959,2025-12-05,CUST0225,Bookshelf,Furniture,5,712.11,0.0,131.03,North,Ghaziabad
ORD00271,2025-12-05,CUST0224,Headphones,Accessories,4,263.28,0.1,41.96,West,Surat
ORD00578,2025-12-06,CUST0127,Monitor,Electronics,2,406.55,0.0,148.11,South,Hyderabad
ORD00915,2025-12-06,CUST0150,Notebook,Stationery,2,19.23,0.2,3.01,West,Pune
ORD00762,2025-12-07,CUST0100,Office Chair,Furniture,2,296.08,0.2,-2.44,North,Lucknow
ORD00955,2025-12-07,CUST0063,Tablet,Electronics,3,706.25,0.2,95.23,North,Jaipur
ORD00426,2025-12-08,CUST0025,Office Chair,Furniture,3,418.76,0.15,39.19,West,Pune
ORD00081,2025-12-09,CUST0098,Pen Set,Stationery,4,33.6,0.0,8.94,North,Jaipur
ORD00656,2025-12-09,CUST0005,Monitor,Electronics,5,966.65,0.2,49.53,West,Surat
ORD00875,2025-12-10,CUST0196,Printer,Electronics,4,649.97,0.1,127.77,West,Pune
ORD00716,2025-12-10,CUST0208,Webcam,Accessories,3,257.63,0.05,50.83,East,Patna
ORD00453,2025-12-10,CUST0092,Monitor,Electronics,5,930.14,0.2,-1.52,West,Pune
ORD00870,2025-12-12,CUST0053,Backpack,Bags,5,345.04,0.0,124.21,East,Patna
ORD00582,2025-12-12,CUST0054,Tablet,Electronics,5,1213.54,0.1,375.27,East,Kolkata
ORD00100,2025-12-12,CUST0215,Laptop,Electronics,5,2794.72,0.05,836.11,East,Patna
ORD00800,2025-12-12,CUST0094,Backpack,Bags,5,323.31,0.05,108.58,South,Bengaluru
ORD00001,2025-12-13,CUST0190,Printer,Electronics,3,538.45,0.0,125.3,North,Delhi
ORD00444,2025-12-13,CUST0053,Headphones,Accessories,5,401.78,0.0,100.65,North,Ghaziabad
ORD00818,2025-12-14,CUST0142,Tablet,Electronics,1,223.06,0.2,47.95,East,Patna
ORD00345,2025-12-14,CUST0209,Tablet,Electronics,3,680.78,0.15,46.77,West,Ahmedabad
ORD00218,2025-12-15,CUST0133,Bookshelf,Furniture,2,254.03,0.05,64.18,East,Kolkata
ORD00559,2025-12-15,CUST0102,Headphones,Accessories,5,341.87,0.1,59.88,West,Ahmedabad
ORD00121,2025-12-16,CUST0062,Printer,Electronics,2,388.32,0.0,117.85,South,Chennai
ORD00754,2025-12-17,CUST0115,Desk,Furniture,1,235.74,0.0,64.82,North,Delhi
ORD00506,2025-12-17,CUST0081,Headphones,Accessories,1,65.98,0.1,6.5,South,Hyderabad
ORD00923,2025-12-17,CUST0155,Smartphone,Electronics,4,1528.23,0.2,225.38,West,Surat
ORD00581,2025-12-18,CUST0199,Desk,Furniture,5,1200.59,0.0,361.68,East,Ranchi
ORD00522,2025-12-18,CUST0078,Printer,Electronics,1,195.95,0.05,63.69,North,Delhi
ORD00867,2025-12-19,CUST0017,Laptop,Electronics,2,1000.92,0.2,203.95,South,Chennai
ORD00618,2025-12-19,CUST0153,Smartphone,Electronics,1,457.3,0.0,110.6,East,Bhubaneswar
ORD00472,2025-12-19,CUST0239,Webcam,Accessories,2,171.64,0.0,33.98,East,Patna
ORD00840,2025-12-19,CUST0059,Webcam,Accessories,1,78.69,0.0,18.98,West,Mumbai
ORD00324,2025-12-20,CUST0129,Desk,Furniture,3,643.21,0.1,102.97,South,Kochi
ORD00183,2025-12-21,CUST0198,Printer,Electronics,5,795.88,0.1,215.62,West,Pune
ORD00832,2025-12-21,CUST0035,Desk,Furniture,2,371.97,0.15,72.67,North,Jaipur
ORD00789,2025-12-21,CUST0146,Tablet,Electronics,3,750.47,0.05,240.59,East,Bhubaneswar
ORD00530,2025-12-22,CUST0150,Smartphone,Electronics,4,1564.38,0.1,257.45,South,Hyderabad
ORD00297,2025-12-23,CUST0058,Bookshelf,Furniture,3,348.12,0.1,89.49,East,Kolkata
ORD00436,2025-12-23,CUST0176,Keyboard,Accessories,3,150.82,0.05,25.63,West,Mumbai
ORD00053,2025-12-23,CUST0076,Printer,Electronics,5,932.62,0.05,259.92,North,Jaipur
ORD00835,2025-12-24,CUST0177,Bookshelf,Furniture,3,330.71,0.2,51.96,South,Hyderabad
ORD00648,2025-12-24,CUST0034,Office Chair,Furniture,3,529.04,0.0,155.06,North,Lucknow
ORD00847,2025-12-24,CUST0151,Bookshelf,Furniture,2,236.53,0.15,37.58,North,Delhi
ORD00717,2025-12-24,CUST0120,Desk,Furniture,5,1102.3,0.0,241.99,North,Lucknow
ORD00349,2025-12-24,CUST0092,Office Chair,Furniture,1,157.6,0.2,10.45,West,Mumbai
ORD00403,2025-12-24,CUST0092,Monitor,Electronics,2,416.82,0.0,131.88,East,Patna
ORD00584,2025-12-25,CUST0193,Keyboard,Accessories,3,164.96,0.0,55.74,East,Patna
ORD00889,2025-12-25,CUST0093,Printer,Electronics,2,364.81,0.05,102.97,North,Delhi
ORD00634,2025-12-26,CUST0171,Backpack,Bags,1,52.8,0.2,2.98,South,Kochi
ORD00008,2025-12-26,CUST0240,Keyboard,Accessories,2,101.48,0.05,20.94,East,Patna
ORD00713,2025-12-27,CUST0206,Desk,Furniture,5,1151.26,0.05,334.22,North,Ghaziabad
ORD00568,2025-12-27,CUST0018,Keyboard,Accessories,4,201.41,0.1,39.49,East,Patna
ORD00862,2025-12-28,CUST0043,Office Chair,Furniture,2,315.76,0.15,27.54,North,Delhi
ORD00511,2025-12-29,CUST0082,Mouse,Accessories,4,103.02,0.15,26.11,North,Jaipur
ORD00088,2025-12-29,CUST0137,Keyboard,Accessories,3,160.41,0.0,51.26,North,Ghaziabad
ORD00327,2025-12-30,CUST0030,Office Chair,Furniture,4,624.79,0.05,211.16,North,Lucknow
ORD00913,2025-12-30,CUST0144,Tablet,Electronics,1,228.86,0.1,53.07,East,Ranchi
ORD00681,2025-12-31,CUST0204,Webcam,Accessories,1,77.91,0.05,16.43,South,Kochi
ORD00147,2025-12-31,CUST0084,Backpack,Bags,2,126.57,0.05,28.37,South,Bengaluru
